pathway	zr2502_1_R1	zr2502_10_R1	zr2502_11_R1	zr2502_12_R1	zr2502_13_R1	zr2502_14_R1	zr2502_15_R1	zr2502_17_R1	zr2502_18_R1	zr2502_19_R1	zr2502_2_R1	zr2502_20_R1	zr2502_21_R1	zr2502_22_R1	zr2502_23_R1	zr2502_24_R1	zr2502_25_R1	zr2502_26_R1	zr2502_27_R1	zr2502_28_R1	zr2502_29_R1	zr2502_3_R1	zr2502_30_R1	zr2502_31_R1	zr2502_32_R1	zr2502_33_R1	zr2502_34_R1	zr2502_35_R1	zr2502_36_R1	zr2502_37_R1	zr2502_38_R1	zr2502_39_R1	zr2502_4_R1	zr2502_40_R1	zr2502_41_R1	zr2502_42_R1	zr2502_43_R1	zr2502_44_R1	zr2502_45_R1	zr2502_46_R1	zr2502_47_R1	zr2502_48_R1	zr2502_49_R1	zr2502_5_R1	zr2502_50_R1	zr2502_51_R1	zr2502_52_R1	zr2502_53_R1	zr2502_54_R1	zr2502_6_R1	zr2502_7_R1	zr2502_8_R1	zr2502_9_R1
FUCCAT-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALACT-GLUCUROCAT-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.88418481349169	18.312715993967256	22.954470029652775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALACTUROCAT-PWY	0.0	68.664455103736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	157.34043117418003	0.0	0.0	103.5598020143318	0.0	0.0	0.0	0.0	4.9894067796610155	0.0	13.245469522240526	0.0	136.22231168241748	18.41270131679117	34.01760253304367	0.0	0.0	315.1900339068487	188.87704629860818	0.0	69.16904363581307	0.0	55.984830150907335	0.0	178.85979831474756	0.0	0.0	0.0	0.0	0.0	0.0	161.31966447695353	0.0	47.49098557692308	0.0	0.0
GALLATE-DEGRADATION-I-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.56	97.27999999999999	26.289999999999996	0.0	0.0	6.860000000000001	38.58	21.71	71.14	87.86	0.0	7.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALLATE-DEGRADATION-II-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.56	97.27999999999999	26.289999999999996	0.0	0.0	9.007496783924058	38.58	21.71	71.14	87.86	0.0	7.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLCMANNANAUT-PWY	0.0	0.0	0.0	65.85213910432826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.27478804641934	0.0	0.0	0.0	0.0	0.0	149.89383259911892	0.0	0.0	0.0	77.83021756351096	45.53347193312123	0.0	151.05205394278823	0.0	65.06283025141428	0.0	0.0	32.64779237684197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLUCONEO-PWY	562.2238146736868	1439.9100006590531	741.1916055562059	1153.4317534931158	0.0	1138.6780406951787	1535.9354888229689	698.8952826143809	1801.4865293182352	692.0450865901089	1287.0679093384783	786.2316878593444	1419.3051351806726	501.0931450836885	677.9757837022614	1434.3820027818763	855.6817344652266	1762.140000653564	1161.1765936543209	1296.7470369076698	1140.4298377524494	1011.9669883923083	1803.375329774543	1574.41490803471	1127.3041829628569	1149.8516106005327	1356.8717337090472	1064.6881894713413	638.2520624018671	1661.1599313298518	1689.5764298560773	1263.8882050205264	2153.518369354466	1649.8051091714397	1743.807717323819	1505.619782723381	1441.7582084355356	946.7338174428482	1371.0106618638565	1818.7316464242774	1688.9179484263232	2053.513315227924	2090.983996953939	1598.6911195328767	1431.3387899770605	547.1047107797872	1482.9679976197906	2470.7495824424823	1450.5987089876471	1923.1277100340023	1676.2482480125077	2341.8991797905796	1717.783967689534
GLUCOSE1PMETAB-PWY	0.0	619.5046670815183	0.0	390.03641267700607	0.0	0.0	0.0	179.70755885997522	432.6315789473684	0.0	208.1215189873418	186.29407236335643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	802.9383770591824	254.4030279300444	709.8250336473754	240.88658146964855	1059.436495936513	981.5034258700267	965.5240317543471	131.58357211079274	139.16868592730663	1086.3281508798466	1001.4386315224888	639.9210528079888	739.4320924963677	852.8104402132976	572.6718165960629	234.18401759955736	445.2203038674033	0.0	462.17282608695655	0.0	0.0	403.9908623643632	739.7092806559821	422.58030168589175	777.2206929283341	1083.7931937172775	358.0780327868853	538.5667112896028
GLUCUROCAT-PWY	0.0	0.0	0.0	56.83831026948289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.049264730788416	0.0	0.0	0.0	0.0	5.133514986376021	139.09391346571095	13.636749116607772	0.0	168.34214191234685	32.80475551750643	67.31311611641765	0.0	159.95985410480935	0.0	198.27906933450276	0.0	80.04773863874719	0.0	64.30185350365622	21.87392455939904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.96979085979861	269.73647963759385	0.0
GLUTORN-PWY	650.866590649943	1375.7158496533268	714.8504948410191	1124.1178756065844	228.0	1151.3983702754288	1266.0234964007639	779.0882609342775	2023.2708011766083	1042.1426737104703	1064.6455271977313	950.0740566640268	1413.946353040947	261.8232555358243	474.36	1657.83856111526	1030.4890374747317	1815.3094366517907	1015.376844244512	1510.9829612854526	1193.1999349580226	1081.6981672394045	1487.865874034389	1718.6666990952428	1490.854511970534	1023.8280832888414	1188.1780944804589	977.0601987142022	1063.8591787603991	1473.9683107286091	1465.7535946544997	1189.4568327393877	2285.903473037354	1686.8136193662667	1655.0079393026892	1490.6397124719306	1295.1288327067166	920.4910341505106	1360.6159028411514	1688.547892271413	1466.667014599055	1677.3130337750843	1353.6895912869325	1537.3107255520504	1607.1649052172452	613.2534176698632	1340.8857312018947	2556.4858126558233	1386.2839199918876	1713.4520098441346	1555.4813782619708	2416.3780173423947	1494.0468511149936
GLYCOCAT-PWY	385.5945277252219	726.4419399207975	470.84626234132577	988.9010599163629	283.0083194675541	753.7075697407428	534.8615695460528	712.9493643917335	1642.5432110041102	732.7171140740619	851.8107445196486	672.7162376299008	1009.7018613999177	297.34768958617	392.8804515781792	1282.578800714846	922.0519140092409	992.403277197625	438.5275879378615	1008.4108649764124	873.7668010362332	755.0932339513059	1362.3915818625692	1217.5729288214702	657.654365583379	863.0968883415347	1299.9785030285232	790.5531711809208	1001.7643610785464	1033.6033293745866	1128.6020876307625	927.4852001605217	1642.1227225809482	1442.7091595954428	898.5100482704516	799.3642121760206	671.8604197706696	481.59169580874504	855.8487513325571	1059.8090594826385	843.1743593592041	1098.4684274207184	1209.2024461780952	1020.8567692859125	798.7498157519775	326.19713366481426	974.629393505361	1652.1378716249155	1471.970937811965	1090.11295661898	1215.6365322049398	1626.5415486748832	1020.1487760286101
GLYCOGENSYNTH-PWY	365.2295707387349	788.8877533291773	688.2276843467012	1102.0709371433622	316.50069478330437	1204.9103498318148	1151.5916886379348	686.8604213203363	1451.4885627657625	1017.4445061007666	1087.757978268721	864.7651034489649	1405.2373726084456	318.9731735212074	555.8307933692612	1255.1870352747037	1399.475468916392	1673.9457603193807	854.2797207762228	1254.3316348346832	1242.1387741298647	865.4324270643781	1292.136248960022	1243.3462994350502	1415.7186154548294	972.4896137638116	1449.4611324807825	927.9163764715429	1125.3679087639168	1404.6821477319713	1366.3519317924531	999.7938903755758	1534.0642720424466	1908.3925762067968	1153.9981140183486	926.118411383338	824.6372025493254	583.9416044516246	1044.7389770522047	1068.2494101408975	1377.0985863653143	1524.9941768525869	1543.0741286354832	1157.9430200411405	1713.1733161392572	699.9221256817724	1111.6074150678144	2327.627989622403	1583.0206820892472	1399.9437041608935	1406.4089175493361	1906.9762766550791	1439.320549437554
GLYCOLYSIS	584.8242299178918	1579.1047606910436	813.9234035546812	1272.0282610566462	384.1401052562826	1292.4939630034642	1706.7325384855344	800.5906347228467	1973.1352320628089	948.4111101575614	1539.128998925932	878.2687178632265	1605.85904838667	547.5179211724674	716.1316689654709	1618.0272977493091	1034.2258237791298	1770.7029086770729	1248.2645860231592	1798.4016264845852	1368.826795240946	1312.6753003195088	2052.5484586958632	1850.91958466707	1331.5356870783173	1225.851244180664	1667.0127816378845	1150.507847336462	1006.269746489471	1749.5918122089122	1910.9542993369098	1384.1296845972363	2229.0844306954577	2099.8602325505963	1891.6094436727421	1613.5309113890642	1448.7910217125386	1007.8455573468386	1478.922850603648	1652.2683788441443	1841.153234328887	2107.9710399009687	2156.4349022727856	1763.236561494679	1889.7525071580233	619.7702485367597	1572.4130541908721	2719.71594487781	1276.3541394660174	2162.668723186975	1876.8471796994775	2559.0138268782084	1830.7756899805267
GLYCOLYSIS-E-D	452.0882894791228	1037.950167346744	586.1959447999861	1021.5219249476066	0.0	823.6820402010802	998.8342594230344	533.3488410830879	1459.9692098404942	584.7721421793171	819.8294348042784	727.0124981018496	1221.10535009259	115.27652930516469	90.64021428239496	786.0584769956392	565.0280217237747	1135.3845603178552	693.6211746173035	1070.8483036932437	895.0344491334171	557.3295589676366	1034.8863000350295	1044.460239752758	747.9557067401948	720.0032057974108	1237.4674875715389	642.4055090953176	505.8198689214285	1418.2864768771722	1470.6765891719801	960.5467414106226	1139.3192014876067	1237.0652890321355	1629.422572652209	1384.611235455903	1169.2630475800754	887.683493894642	1255.6968645471065	1266.83517028897	1241.114729477631	1302.8278226144123	967.0269520871364	1138.381603493453	911.6116372009732	188.20775037647294	1147.4523633156732	1908.910430864028	807.2808111244572	1524.3397769279748	987.9876099118735	1567.8357446464374	1427.966762191372
GLYCOLYSIS-TCA-GLYOX-BYPASS	0.0	1153.931162704474	0.0	697.5304365836141	0.0	1216.215555300833	1407.7106471837299	497.389065682182	1487.6299537977425	614.9848387956962	898.9489067159574	770.0415336594941	1442.38914655057	399.2049741824394	587.6175591957481	1044.2508372953891	496.8524582774702	1192.0543957336492	911.8845498231582	932.5800321098022	569.8923974275539	0.0	152.80523857197983	473.50348971666523	641.8850576191303	892.6123792683308	597.1070870596523	824.2952120857284	368.03459031327725	1589.6724817038298	1683.009950087734	1162.9320147704527	1108.3608052617797	1144.6314828470868	1604.2451954543596	1110.7802646910447	1241.3192968396988	844.7803145584234	1222.34544880312	1391.0171635166132	1454.8487899742013	1262.0977564366985	1463.0173366993477	1224.8533076209383	1178.2835683014328	259.5381274334117	1299.4044519289698	2139.448406301746	736.0819984802815	1665.552581110156	1220.116489928444	1757.8782225040022	1436.0523102072932
GLYOXYLATE-BYPASS	0.0	869.5128399939218	252.88405704544672	329.67447747026745	0.0	965.103554114489	965.2642098212655	334.0290990201003	921.715484362054	487.66810094416246	519.114487328316	546.6345906931771	1281.5632937450523	303.5114081072843	444.46383704638373	623.7072636941073	278.8722540961875	979.4709618698774	646.1759725074287	575.6355552160894	319.9054675131362	0.0	53.43176677059412	187.59619083162636	313.51050541999376	864.9464344396976	229.4618626594826	828.2117161099886	192.9542812863231	1407.6094371268055	1424.6045982693724	1147.6882822936807	617.2977437932128	710.4795881659741	1381.7573241005189	1008.342619720453	1085.003878764604	751.5809439788295	973.7393836077623	1123.690781981609	1136.781137411051	1158.178644258548	980.8675471402911	973.6875494128703	762.7758196369723	234.6973316423969	890.0909566097929	1871.7504889563736	371.6297915005265	1335.0897022075594	1396.724179478529	1403.776852493177	1027.544952821791
HCAMHPDEG-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.99999999999999	0.0	121.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HEME-BIOSYNTHESIS-II	0.0	625.6918162337229	255.8827838827839	274.73772791023845	0.0	891.6102966498745	800.3344867966428	146.0481794348966	1049.2122109158186	199.29605384125193	417.4472361809045	599.0	1028.9060898774496	271.4039472504141	420.85978608510726	825.1192857954538	430.54226568209225	951.4619674317426	637.1214708745553	682.0994747836298	308.44286128228407	0.0	387.95646918891674	386.68502877206674	871.7394136807818	703.0	196.4786226920482	610.4895522388059	268.48506151142357	1109.8577187093806	1133.649257967303	915.1825591027805	794.8866048579938	1083.8430126365467	1022.1077108271115	1129.577256638942	773.8774413263855	649.2377158936624	948.400246504279	1008.1431550106765	972.5956228649503	1315.1585645549114	885.9435179911413	402.89010297665334	938.3487225140211	337.8276389597144	650.4808126900919	1533.2623546465732	503.1227722808248	745.3084180770219	1046.9012485811577	993.9540419216481	843.8150625329755
HEMESYN2-PWY	0.0	1044.8810499127776	326.3960892903235	362.9278314249029	0.0	1198.8066318454423	1019.7967179105966	275.44066498759145	1273.5240272751864	610.5460135575099	541.4819106649599	695.3625566832217	1403.6128416009512	320.6832164126458	469.7446729774749	1248.3167643414242	681.789720805128	1677.7860742464861	785.1984309320084	939.1702046565581	608.364367209542	0.0	966.3447707383509	762.1441244821763	1266.2837489251935	851.9777202072538	355.9711603626456	750.4507164197413	424.71941668917094	1510.6147029972033	1606.4754204609494	1235.3149094376242	1322.745861685221	1543.504453717641	1553.2520853773644	1372.4606170398333	1232.204556914959	836.6887724801678	1166.2419210814758	1574.8687531740427	1729.4697727390603	1801.4968251188168	1500.4985725715371	834.3923212595447	1331.9730119051355	567.7097059691218	1348.0999105688584	2581.055713591149	998.2206448699054	1177.1342081678204	1366.6499276675702	1937.346167023023	1244.824567720604
HEXITOLDEGSUPER-PWY	360.04564652363763	644.9408679706286	425.5856286219086	722.2714022439319	0.0	47.08205535253711	16.335306063961923	457.9863917019445	900.3589968434678	485.8269478324823	568.2925697437284	531.7057636698522	513.45571470807	133.13982575214027	105.13001885718734	434.6958592299467	489.7068274328332	597.7173459724769	566.6842666773949	912.4965610077713	686.2696209033642	355.89514447966417	744.7947345801477	784.9574041139794	564.2991960380856	549.7247025932687	1132.7880811184364	486.3661090186499	521.6266630721399	488.52311120863146	0.0	0.0	898.4015874110981	1113.621596391857	709.0597862501778	498.5369781373167	517.9759625940967	355.935891821908	714.6387731333658	0.0	0.0	0.0	0.0	600.9379939916981	0.0	0.0	0.0	964.083118705904	621.0259715183076	565.5110293364186	470.99204649000467	852.7418938371545	771.6302080741071
HISDEG-PWY	0.0	622.3836734693878	58.0	277.20000000000005	145.0	549.0	497.9398321724826	237.5503448275862	513.7270415371573	0.0	384.5233033524121	121.19999999999999	641.514465418874	220.99999999999997	387.5	257.10073710073715	458.99999999999994	683.1072210065646	439.0	405.0	527.0	221.03767491926803	885.1661445711395	401.0	0.0	700.7475970096119	392.11361587015335	579.9794520547945	162.0	1230.8483761483824	1272.3596644842046	1011.3309673111607	364.02791625124627	527.6531165311653	1015.4761511016865	1019.954873669175	873.0942934965298	620.8933636040766	1027.6941278053398	835.3368348063818	1133.0112618980784	850.0000000000001	1342.17	487.461020211742	480.67786117774517	253.00000000000003	864.7157287157287	1205.0	945.6480263157894	867.281568627451	857.0691138514484	837.4751395905346	898.1105668299512
HISTSYN-PWY	636.0	1366.3799565672002	581.3669893290884	869.9599466764354	373.0	1209.6056124274241	1266.3562524946565	856.5314478942516	2109.2482029892626	930.4084842721861	1190.9495373101317	937.0267702625674	1461.821893734432	492.5213338787906	651.3076430429257	1557.530493511831	1091.1308559764993	2036.482662686974	1189.1904675211633	1893.1242996887008	1507.4352078415957	1058.4103352814518	1901.8830696237717	2163.2147792879355	1470.9089453931927	997.0963788300834	1639.8904313567439	914.3797026031151	1039.1106354780513	1469.9320948861243	1605.277123028721	1153.863578741561	2134.334405030426	1855.9269365065093	1598.7764407133172	1421.6448186010646	1296.1200585462334	836.4365298637501	1307.2627938882313	1882.1106005631123	1610.1791335993214	1838.1950071863505	1951.6959585807451	1503.8059054875177	1626.2247926820398	587.7793147820491	1434.0441408001834	2758.995815049005	1575.0097033347297	1569.6875177274298	1447.9874718346673	2262.9991105919376	1646.6142287036344
HOMOSER-METSYN-PWY	256.2916328188465	746.9690485288498	227.89746416758544	411.83984375	245.49504950495052	695.1530750474126	643.1526551862852	424.13704496788006	946.1856911322066	450.4169079328315	636.121212121212	657.2423960829126	1106.9006154996534	347.1518127922675	584.9349455170059	641.2936264959644	583.8718662952646	897.811962695535	723.3206085224247	814.20025701435	596.2146311970979	204.36484798000834	427.67534088061166	454.95967205849763	689.1005291005291	936.9978678038378	845.9065844956211	790.6487394957983	669.375	1347.9536399850676	1156.9554254551845	960.6758209127007	844.9643667311449	866.2365263203619	1238.912609150428	689.422913782543	773.0283986945166	561.6156066366178	902.1128197252898	756.5344763398562	649.0287498252924	1104.1237113402062	757.3591386867723	745.7495963926522	604.1343481828361	190.60390763765542	632.0955356085491	1663.5906867737122	478.33833560709417	849.3287401982742	1053.100371747212	1160.57590908574	865.6379093198992
HSERMETANA-PWY	309.51140838854576	869.3283490490986	254.01923076923077	366.2422611036339	0.0	769.9354838709677	687.842925153698	343.2147239263804	1266.8260383523948	536.5864332603938	333.9130434782609	559.8742454728371	1071.780581803558	239.50708215297448	405.6286549707603	1070.9067735937035	612.4324120451391	1120.42900019753	735.575879396985	1032.8359825525406	444.7714825306893	597.0802230790378	863.4400137904678	816.6189733038512	740.1267123287672	764.8952676493406	367.9188982402448	636.0663594470045	241.57894736842104	1264.0116797758942	1381.6878312201106	1050.1407424319818	1329.0383385008208	737.3293856402664	1096.224613455744	1044.269280608153	746.8472405789568	657.5923378340815	889.4478461878846	802.3863802287199	910.3546380622704	1310.2408637000785	696.1143250826685	742.6033722844949	648.3762995503528	275.08936251553087	749.3400077064322	1291.397249099779	665.91	825.4531274460969	1075.7671494744093	1510.8490812301447	729.7135777998018
